FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) CONSTRUCTION MATERIAL; ; ;CURRENT / CURRENT;1592/005;2;A
