FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 C;(NU) LENGTH IN METRES, 1-9999; ; ;CURRENT / CURRENT;1657/005;1-4;N
2 C;(NU) DEPTH (FRONT TO BACK) IN METRES; ; ;CURRENT / CURRENT;1052/006;1-4;N
3 C;(NU) MINEFIELD DENSITY; ; ;CURRENT / CURRENT;1254/001;3;NS
4 C;(NU) DENSITY MEASURE; ; ;CURRENT / CURRENT;1702/001;1;A
5 C;(NU) NUMBER OF MINE ROWS; ; ;CURRENT / CURRENT;1044/352;1-2;N
