FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) OBSTACLE LENGTH IN METRES; ; ;CURRENT / CURRENT;1657/003;1-4;N
2 M;(NU) OBSTACLE WIDTH IN METRES; ; ;CURRENT / CURRENT;1658/005;1-4;N
3 M;(NU) OBSTACLE HEIGHT IN METRES;HT;A ;CURRENT / CURRENT;1651/005;1-2;N
;(NU) OBSTACLE DEPTH IN METRES;DEPTH;B ;CURRENT / CURRENT;1247/004;1-2;N
