FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) FILTER IDENTIFIER NUMBER; ; ;CURRENT / CURRENT;2503/001;2-6;AN
2 M;(NU) FILTER REGION; ; ;CURRENT / CURRENT;1627/003;3-8;ANB
3 O;(NU) LINK 16 FILTER MANAGEMENT NUMBER; ; ;CURRENT / CURRENT;1012/197;1-2;N
4 O;(NU) AREA FILTER STATUS; ; ;CURRENT / CURRENT;1584/003;6;A
5 C;(NU) ATP-1 POSITION DESIGNATOR;APD;A;CURRENT / CURRENT;1612/001;2;A
;(NU) NETWORK PARTICIPANT IDENTIFIER SEQUENCE NUMBER;NPI;B;CURRENT / CURRENT;1012/200;1-15;ANS
* 6 C;(NU) ENVIRONMENTAL CATEGORY FILTER; ; ;CURRENT / CURRENT;1628/003;2;A
* 7 C;(NU) IDENTIFICATION FILTER; ; ;CURRENT / CURRENT;1628/004;2;A
* 8 O;(NU) SPECIAL FILTER; ; ;CURRENT / CURRENT;1628/005;2;A
