FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
* 1 M;(NU) SUPPLYING SHIP NAME; ;A;CURRENT / CURRENT;1022/110;1-38;X
;(NU) UNIT;UNIT;B;CURRENT / CURRENT;1022/057;1-30;X
