FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ORIGIN PLACE NAME;N;A;CURRENT / CURRENT;1022/109;1-20;X
;(NU) ORIGIN, LAT/LONG, MINUTES, VERIFIED; ;B;CURRENT / CURRENT;2043/011;14;ANS
2 M;(NU) BEARING, QUALIFIED; ; ;CURRENT / CURRENT;2159/002;4-6;ANS
3 M;(NU) DISTANCE BETWEEN POINTS; ; ;CURRENT / CURRENT;2334/001;4-10;ANS
