FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ENVIRONMENTAL ACOUSTIC INFORMATION SOURCE; ; ;CURRENT / CURRENT;1474/002;2-3;A
2 M;(NU) FREQUENCY OF INTEREST; ; ;CURRENT / CURRENT;2479/003;3-10;ANS
3 M;(NU) SENSOR TYPE; ; ;CURRENT / CURRENT;1434/001;2-6;AN
4 M;(NU) PREDICTED ACTIVE RANGE, YARDS OR KILOYARDS; ; ;CURRENT / CURRENT;2273/002;3-8;ANS
5 M;(NU) ACTUAL ACTIVE RANGE, YARDS OR KILOYARDS; ; ;CURRENT / CURRENT;2273/003;3-8;ANS
