FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) HEADING INFORMATION; ; ;CURRENT / CURRENT;1370/001;1-61;X
