FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 O;(NU) DTG OF START;FROM; ;CURRENT / CURRENT;2033/029;14;AN
2 C;(NU) DTG OF STOP;TO; ;CURRENT / CURRENT;2033/030;14;AN
3 C;(NU) AS OF DTG;ASOF; ;CURRENT / CURRENT;2033/054;14;AN
