FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) UNIT; ; ;CURRENT / CURRENT;1022/057;1-30;X
2 O;(NU) SUBORDINATE UNIT DESIGNATOR; ; ;CURRENT / CURRENT;1028/030;1-30;X
3 M;(NU) SHORAD SENSOR TYPE; ; ;CURRENT / CURRENT;1434/002;2-5;A
4 M;(NU) NUMBER OF SHORAD SENSORS; ; ;CURRENT / CURRENT;1044/113;1-2;N
