FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ARTILLERY REQUEST/QUERY CATEGORY; ; ;CURRENT / CURRENT;1694/002;3;A
2 C;(NU) TARGET INFORMATION REQUEST RESPONSE LEVEL; ; ;CURRENT / CURRENT;1340/004;1;N
