FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SHIP NAME; ;A;CURRENT / CURRENT;1022/049;1-38;X
;(NU) UNIT;UNIT;B;CURRENT / CURRENT;1022/057;1-30;X
;(NU) BASE NAME;BASE;C;CURRENT / CURRENT;1022/104;1-20;X
;(NU) ICAO BASE CODE;ICAO;D;CURRENT / CURRENT;1125/002;4;AN
2 M;(NU) SCRAMBLE AGENCY CALL SIGN; ; ;CURRENT / CURRENT;1129/013;1-38;X
