FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) RESPONSE TIME IN MINUTES; ; ;CURRENT / CURRENT;1072/020;1-2;N
