FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) BATTLEFIELD GEOMETRY TYPE; ; ;CURRENT / CURRENT;1284/012;2-5;A
2 C;(NU) BATTLEFIELD GEOMETRY TYPE NAME; ; ;CURRENT / CURRENT;1022/250;1-6;AN
