FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) DEPARTURE PORT; ; ;CURRENT / CURRENT;1022/082;1-20;X
2 M;(NU) DTG OF DEPARTURE; ; ;CURRENT / CURRENT;2033/006;14;AN
3 M;(NU) NEXT PORT OF CALL; ; ;CURRENT / CURRENT;1022/171;1-20;X
4 M;(NU) ESTIMATED DTG OF ARRIVAL; ; ;CURRENT / CURRENT;2033/031;14;AN
* 5 O;(NU) SUBSEQUENT PORT OF CALL; ; ;CURRENT / CURRENT;1022/172;1-20;X
