FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NUMBER OF DUAL CAPABLE AIRCRAFT REMAINING; ; ;CURRENT / CURRENT;1044/011;3;N
2 M;(NU) NUMBER OF DUAL CAPABLE WEAPON SYSTEMS COMBAT READY; ; ;CURRENT / CURRENT;1044/015;3;N
3 M;(NU) NUMBER OF DUAL CAPABLE WEAPON SYSTEMS COMMITTED TO STRIKE; ; ;CURRENT / CURRENT;1044/016;3;N
4 M;(NU) TOTAL NUMBER OF AIRCRAFT LOST; ; ;CURRENT / CURRENT;1044/010;3;N
