FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) GENERAL LOAD INDICATOR; ; ;CURRENT / CURRENT;1173/010;3-6;A
* 2 C;(NU) NATO STANDARD FUEL TYPE;FUEL;A;CURRENT / CURRENT;1172/001;3-5;AN
;(NU) WATER TYPE;WATER;B;CURRENT / CURRENT;1513/001;3-10;A
;(NU) TYPE OF SOLID CARGO/AMMUNITION;TSCA;C;CURRENT / CURRENT;1534/002;1-30;X
* 3 C;(NU) QUANTITY AND UNIT OF MEASUREMENT OF CARGO TYPES; ; ;CURRENT / CURRENT;2327/001;5-7;ANS
