FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) DIRECTION OF MOVEMENT; ;A ;CURRENT / CURRENT;1161/003;1-2;A
;(NU) DIRECTION IN DEGREES; ;B ;CURRENT / CURRENT;2321/001;6;AN
;(NU) DIRECTION IN MILS; ;C ;CURRENT / CURRENT;2322/001;7;AN
2 M;(NU) SPEED; ; ;CURRENT / CURRENT;2063/001;4-7;ANS
