FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TEXT INDICATOR; ; ;CURRENT / CURRENT;1009/001;1-61;X
