FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TARGET ACQUISITION SOURCE; ; ;CURRENT / CURRENT;1243/003;2-6;A
2 C;(NU) LOCATION ACCURACY IN METRES; ; ;CURRENT / CURRENT;1052/004;1-3;N
3 C;(NU) EVALUATION OF REPORT RELIABILITY; ; ;CURRENT / CURRENT;1202/003;1;A
