FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) AIRCRAFT CALL SIGN; ; ;CURRENT / CURRENT;1129/009;1-38;X
2 M;(NU) ALTITUDE IN HUNDREDS OF FEET;ALT;A;CURRENT / CURRENT;1255/001;3;N
;(NU) FLIGHT LEVEL NUMBER;FL;B;CURRENT / CURRENT;1012/042;3;N
3 M;(NU) PRIMARY FREQUENCY; ; ;CURRENT / CURRENT;2064/003;3-14;ANS
4 M;(NU) PRIMARY COMMUNICATIONS NET DESIGNATOR; ; ;CURRENT / CURRENT;1305/006;1-10;X
5 M;(NU) MARITIME COMMUNICATIONS PRIMARY CHANNEL NUMBER; ; ;CURRENT / CURRENT;2080/002;3-5;AN
* 6 M;(NU) ALTERNATE FREQUENCY; ; ;CURRENT / CURRENT;2064/013;3-14;ANS
* 7 M;(NU) ALTERNATE COMMUNICATIONS NET DESIGNATOR; ; ;CURRENT / CURRENT;1305/008;1-10;X
* 8 M;(NU) MARITIME COMMUNICATIONS ALTERNATE CHANNEL NUMBER; ; ;CURRENT / CURRENT;2080/003;3-5;AN
