FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) REFERENCE POINT NAME; ; ;CURRENT / CURRENT;1022/002;1-38;X
2 M;(NU) DIRECTION FROM REFERENCE POINT IN DEGREES; ;A ;CURRENT / CURRENT;2321/005;6;AN
;(NU) DIRECTION FROM REFERENCE POINT IN MILS; ;B ;CURRENT / CURRENT;2322/005;7;AN
3 M;(NU) DISTANCE IN METRES; ; ;CURRENT / CURRENT;1052/001;1-4;N
