FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
* 1 M;(NU) NUMBER OF TARGETS ENCOUNTERED; ; ;CURRENT / CURRENT;1044/211;1-4;N
* 2 M;(NU) TARGET OR FRIENDLY UNIT TARGET TYPE; ;A;CURRENT / CURRENT;1650/001;2-13;AS
;(NU) TARGET DESCRIPTION;DESC;B;CURRENT / CURRENT;1363/004;1-20;X
* 3 M;(NU) AIR ATTACK RESULT; ; ;CURRENT / CURRENT;1150/003;3-9;A
