FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
* 1 M;(NU) PORTION OF ORDNANCE; ; ;CURRENT / CURRENT;1203/003;4;A
* 2 M;(NU) ORDNANCE MARKINGS; ; ;CURRENT / CURRENT;1645/003;1-68;X
* 3 M;(NU) COLOUR; ; ;CURRENT / CURRENT;1138/001;3-6;A
