FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) AIRSPACE CONTROL MEANS STATUS UPDATE; ; ;CURRENT / CURRENT;1156/005;3-6;A
* 2 C;(NU) AIRSPACE CONTROL MEANS IDENTIFYING DESIGNATOR;DESIGN;A;CURRENT / CURRENT;1515/012;1-5;AN
;(NU) AIRSPACE CONTROL MEANS NAME;NAME;B;CURRENT / CURRENT;1022/027;1-30;X
;(NU) AIRSPACE CONTROL MEANS DESIGNATOR RANGE;RANG;C;CURRENT / CURRENT;2165/001;3-11;ANS
