FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SURFACE WATER INDICATOR; ; ;CURRENT / CURRENT;1027/070;2-3;A
2 C;(NU) GEOGRAPHIC POSITION, UTM 10-METRE;LOC;A;CURRENT / CURRENT;2086/001;13;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, SECONDS;LOC;B;CURRENT / CURRENT;2024/001;15;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, CENTIMINUTES;LOC;C;CURRENT / CURRENT;2338/001;17;ANS
* 3 M;(NU) ZONE DRAINAGE DESCRIPTION; ; ;CURRENT / CURRENT;1363/061;1-20;X
* 4 M;(NU) GEOGRAPHIC POSITION, UTM 10-METRE;LOC;A;CURRENT / CURRENT;2086/001;13;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, SECONDS;LOC;B;CURRENT / CURRENT;2024/001;15;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, CENTIMINUTES;LOC;C;CURRENT / CURRENT;2338/001;17;ANS
