FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) DATA ENTRY; ; ;CURRENT / CURRENT;1348/001;2;N
2 M;(NU) TOTAL WEIGHT OF AIR CARGO; ; ;CURRENT / CURRENT;2185/003;3-11;ANS
3 M;(NU) HEAVIEST UNIT WEIGHT;HSI; ;CURRENT / CURRENT;2185/004;3-11;ANS
4 M;(NU) TYPE OF HEAVIEST AIR CARGO; ; ;CURRENT / CURRENT;1173/007;4;A
5 M;(NU) DIMENSIONS OF LARGEST UNIT OF AIR CARGO;LSI; ;CURRENT / CURRENT;2182/003;6-19;ANS
6 M;(NU) TYPE OF LARGEST AIR CARGO; ; ;CURRENT / CURRENT;1173/008;4;A
