FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ROUTE SECTION NUMBER; ; ;CURRENT / CURRENT;1012/288;2;N
