FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NUMBER, 0-99; ; ;CURRENT / CURRENT;1044/354;1-2;N
2 M;(NU) AVERAGE DIAMETER IN METRES; ; ;CURRENT / CURRENT;1679/002;1-3;N
3 M;(NU) AVERAGE DEPTH IN METRES; ; ;CURRENT / CURRENT;1247/008;1-3;N
