FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NUMBER OF STRIKE ONLY AIRCRAFT REMAINING; ; ;CURRENT / CURRENT;1044/028;3;N
2 M;(NU) NUMBER OF STRIKE WEAPON SYSTEMS COMBAT READY; ; ;CURRENT / CURRENT;1044/034;3;N
3 M;(NU) TOTAL NUMBER OF AIRCRAFT LOST; ; ;CURRENT / CURRENT;1044/010;3;N
