FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) GLOBAL OCTANT; ; ;CURRENT / CURRENT;1691/001;1;N
2 M;(NU) GEOGRAPHIC POSITION, LAT/LONG, TENTHS OF DEGREES (MET); ;A;CURRENT / CURRENT;2428/001;6;N
;(NU) CODED LOCATION NAME; ;B ;CURRENT / CURRENT;1022/223;6;AN
3 M;(NU) MET VALIDITY; ; ;CURRENT / CURRENT;2429/001;6;N
4 M;(NU) MET STATION HEIGHT AND PRESSURE; ; ;CURRENT / CURRENT;2430/001;6;N
