FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) VICTUALLING STORES ENDURANCE IN DAYS; ; ;CURRENT / CURRENT;1055/006;1-3;N
2 C;(NU) EMERGENCY STORES ENDURANCE IN DAYS; ; ;CURRENT / CURRENT;1055/010;1-3;N
3 O;(NU) PERCENTAGE OF DIESEL REMAINING; ; ;CURRENT / CURRENT;1064/014;2;N
4 O;(NU) PERCENTAGE OF HYDRAULIC OIL REMAINING; ; ;CURRENT / CURRENT;1064/017;2;N
5 O;(NU) REMAINING LUBE OIL IN PERCENT; ; ;CURRENT / CURRENT;1064/023;2;N
6 O;(NU) PERCENTAGE OF DEMINERALIZED WATER REMAINING; ; ;CURRENT / CURRENT;1064/016;2;N
7 O;(NU) PERCENTAGE OF FRESH WATER REMAINING; ; ;CURRENT / CURRENT;1064/015;2;N
