FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ENTRY POINT, UTM 1-METRE LOCATION; ;A ;CURRENT / CURRENT;2089/032;15;AN
;(NU) ENTRY POINT LOCATION, UTM 10-METRE; ;B;CURRENT / CURRENT;2086/054;13;AN
;(NU) ENTRY POINT LOCATION, UTM 100-METRE; ;C ;CURRENT / CURRENT;2087/054;11;AN
;(NU) ENTRY POINT LOCATION, UTM 1,000-METRE; ;D ;CURRENT / CURRENT;2088/037;9;AN
2 O;(NU) EXIT POINT LOCATION, UTM 1-METRE; ;A ;CURRENT / CURRENT;2089/035;15;AN
;(NU) EXIT POINT LOCATION, UTM 10-METRE; ;B;CURRENT / CURRENT;2086/057;13;AN
;(NU) EXIT POINT LOCATION, UTM 100-METRE; ;C ;CURRENT / CURRENT;2087/057;11;AN
;(NU) EXIT LOCATION, UTM 1,000-METRE; ;D ;CURRENT / CURRENT;2088/040;9;AN
