FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) MINIMUM RANGE, TENS OF METRES; ; ;CURRENT / CURRENT;1563/003;1-4;N
