FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) MET DATA LIMITS; ; ;CURRENT / CURRENT;2423/001;6;N
