FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) BYPASS IDENTIFICATION; ; ;CURRENT / CURRENT;1261/011;1-15;X
