FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) END OF MISSION INDICATOR; ; ;CURRENT / CURRENT;1207/011;1;A
