FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) FIRST POINT UTM 1-METRE HIGHER ORDER EASTING; ; ;CURRENT / CURRENT;1058/003;6;N
2 M;(NU) FIRST POINT UTM 1-METRE HIGHER ORDER NORTHING; ; ;CURRENT / CURRENT;1060/003;7-8;N
3 M;(NU) SECOND POINT UTM 1-METRE HIGHER ORDER EASTING; ; ;CURRENT / CURRENT;1058/004;6;N
4 M;(NU) SECOND POINT UTM 1-METRE HIGHER ORDER NORTHING; ; ;CURRENT / CURRENT;1060/004;7-8;N
5 M;(NU) SEARCH ZONE WIDTH IN METRES, 10-9999; ; ;CURRENT / CURRENT;1658/013;2-4;N
