FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) COMMUNICATIONS GATEWAY TYPE CODE; ; ;CURRENT / CURRENT;1518/001;2-6;AN
