FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NATIONALITY; ;A ;CURRENT / CURRENT;1026/002;2;A
;(NU) NATO COMMAND DESIGNATOR; ;B ;CURRENT / CURRENT;1515/003;3-17;ABS
2 M;(NU) ARMED SERVICE; ; ;CURRENT / CURRENT;1107/001;1;A
* 3 M;(NU) NUMBER OF UNITS; ; ;CURRENT / CURRENT;1044/102;1-3;N
* 4 M;(NU) NAVAL SHIP TYPE;SHIP;A;CURRENT / CURRENT;1036/003;2-4;A
;(NU) AIRCRAFT CODE;ACFT;B;CURRENT / CURRENT;1015/002;2-6;AN
;(NU) ECHELON LEVEL; ;C;CURRENT / CURRENT;1045/001;1-7;A
;(NU) UNIT IDENTIFICATION CODE (UIC); ;D;CURRENT / CURRENT;2141/001;7-9;AN
