FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) BROADCAST CALL SIGN; ; ;CURRENT / CURRENT;1129/004;1-6;AN
2 M;(NU) FIRST SERIAL NUMBER COPIED; ; ;CURRENT / CURRENT;1012/081;3;N
3 M;(NU) LAST SERIAL NUMBER COPIED; ; ;CURRENT / CURRENT;1012/082;3;N
4 M;(NU) NUMBER OF MESSAGES SENT; ; ;CURRENT / CURRENT;1044/121;1-2;N
5 M;(NU) NUMBER OF MESSAGES RECEIVED; ; ;CURRENT / CURRENT;1044/125;1-2;N
6 M;(NU) RELIABILITY; ; ;CURRENT / CURRENT;1064/007;1-3;N
7 O;(NU) COMMUNICATION LOW RELIABILITY CAUSE; ; ;CURRENT / CURRENT;1481/001;2-3;A
8 O;(NU) FREQUENCY USED; ; ;CURRENT / CURRENT;2064/007;3-14;ANS
