FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SHORE/BEACH AREA CODE; ; ;CURRENT / CURRENT;1118/003;2;A
* 2 M;(NU) ENTIRE BEACH INDICATOR; ;A;CURRENT / CURRENT;1084/007;3;A
;(NU) SECTION OF BEACH; ;B;CURRENT / CURRENT;2475/001;7;ANS
* 3 M;(NU) SHORE/BEACH COMPOSITION; ; ;CURRENT / CURRENT;1289/002;3-8;A
* 4 M;(NU) BEACH OR ACCESS TRAFFICABILITY; ; ;CURRENT / CURRENT;1289/003;3-5;A
