FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) DOWNWIND DIRECTION IN DEGREES; ;A;CURRENT / CURRENT;1043/002;3;N
;(NU) DOWNWIND DIRECTION IN MILS; ;B;CURRENT / CURRENT;1048/004;4;N
2 M;(NU) WIND SPEED; ; ;CURRENT / CURRENT;1525/002;3;N
3 M;(NU) DETAILED AIR STABILITY CATEGORY; ;A;CURRENT / CURRENT;1313/001;1;N
;(NU) SIMPLIFIED AIR STABILITY CATEGORY; ;B;CURRENT / CURRENT;1126/001;1;A
4 M;(NU) SURFACE AIR TEMPERATURE, UNSPECIFIED UNIT OF MEASURE; ; ;CURRENT / CURRENT;1314/002;1-3;NS
5 M;(NU) RELATIVE HUMIDITY RANGE; ; ;CURRENT / CURRENT;1315/001;1;N
6 M;(NU) SIGNIFICANT WEATHER PHENOMENA; ; ;CURRENT / CURRENT;1386/006;1;AN
7 M;(NU) CLOUD COVERAGE; ; ;CURRENT / CURRENT;1328/001;1;N
