FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NATO NETWORK IDENTIFIER; ; ;CURRENT / CURRENT;1022/641;9;ANS
2 O;(NU) NATIONAL NETWORK IDENTIFIER; ; ;CURRENT / CURRENT;1012/677;3;N
3 O;(NU) NETWORK ORIGINATION DATE, DDMMMYYYY; ; ;CURRENT / CURRENT;2001/005;9;AN
4 O;(NU) JTIDS NETWORK LIBRARY IDENTIFICATION NUMBER; ; ;CURRENT / CURRENT;1012/678;3;N
5 O;(NU) NETWORK PRIORITY TYPE DESIGNATION; ; ;CURRENT / CURRENT;1638/001;3-4;AN
