FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
* 1 M;(NU) GEOGRAPHIC POSITION, UTM 1,000-METRE;UTM;A;CURRENT / CURRENT;2088/001;9;AN
;(NU) IFF EFFECTIVE AREA DESCRIPTION; ;B;CURRENT / CURRENT;1363/005;5-20;ANB
