FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) UNIT NAME; ; ;CURRENT / CURRENT;1022/048;1-38;X
2 M;(NU) OVERHEAD WINDOW FOR CARGO; ; ;CURRENT / CURRENT;2652/002;29;ANS
* 3 M;(NU) TRANSFER METHOD INDICATOR; ; ;CURRENT / CURRENT;1664/001;6-8;A
* 4 M;(NU) CARGO DESCRIPTION; ; ;CURRENT / CURRENT;1363/075;1-30;X
