FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) GEOGRAPHIC ENTITIES, NOTIONAL AND ACTUAL; ; ;CURRENT / CURRENT;1026/016;2;A
