FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) LAYING METHOD; ; ;CURRENT / CURRENT;1459/002;2;A
