FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ICAO BASE CODE; ; ;CURRENT / CURRENT;1125/002;4;AN
2 M;(NU) PERCENTAGE OF MISSION SUPPORT KITS ON HAND;MSK; ;CURRENT / CURRENT;1064/040;1-3;N
3 M;(NU) PERCENTAGE OF BASIC SPARES KITS ON HAND;BSK; ;CURRENT / CURRENT;1064/041;1-3;N
