FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
* 1 M;(NU) EMISSION CONTROL PLAN PHONETIC IDENTIFIER; ;A;CURRENT / CURRENT;1128/011;4-8;A
;(NU) EMISSION CONTROL PLAN IDENTIFIER;ID;B;CURRENT / CURRENT;1128/008;1-8;AN
* 2 M;(NU) DAY-TIME START; ;A;CURRENT / CURRENT;2000/014;7;AN
;(NU) DAY-TIME OF START, VERIFIED; ;B;CURRENT / CURRENT;2013/008;8;AN
* 3 M;(NU) DAY-TIME STOP; ;A;CURRENT / CURRENT;2000/015;7;AN
;(NU) DAY-TIME OF STOP, VERIFIED; ;B;CURRENT / CURRENT;2013/009;8;AN
