FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) BEACH ACCESS TYPE; ; ;CURRENT / CURRENT;1666/002;6-8;AB
2 M;(NU) GEOGRAPHIC POSITION, UTM 10-METRE; ;A;CURRENT / CURRENT;2086/001;13;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, SECONDS; ;B;CURRENT / CURRENT;2024/001;15;AN
3 M;(NU) ACCESS CAPABILITY; ; ;CURRENT / CURRENT;1666/003;3-4;A
4 M;(NU) BEACH OR ACCESS TRAFFICABILITY; ; ;CURRENT / CURRENT;1289/003;3-5;A
5 C;(NU) WIDTH OF ACCESS (FEET, YARDS OR METRES); ; ;CURRENT / CURRENT;2451/002;2-7;ANS
