FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) AREA OF INTEREST, LAT/LONG, TENTHS OF DEGREES (MET); ;A;CURRENT / CURRENT;2428/002;6;N
;(NU) CODED LOCATION NAME;N;B;CURRENT / CURRENT;1022/223;6;AN
