FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
* 1 M;(NU) GEOGRAPHIC POSITION, LAT/LONG, MINUTES, VERIFIED; ;A;CURRENT / CURRENT;2043/001;14;ANS
;(NU) GEOGRAPHIC POSITION, LAT/LONG, MINUTES; ;B;CURRENT / CURRENT;2023/001;11;AN
;(NU) POSITION OR POINT NAME;NAME;C;CURRENT / CURRENT;1022/018;1-20;X
;(NU) START POSITION, BEARING AND DISTANCE IN NM FROM REF PT; ;D;CURRENT / CURRENT;2307/010;10-27;ANBS
;(NU) LINE OF BEARING, LAT/LONG, SECONDS; ;E;CURRENT / CURRENT;2250/001;21;ANS
;(NU) DISTANCE IN NAUTICAL MILES (0-999); ;F;CURRENT / CURRENT;1089/006;1-3;N
