FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 O;(NU) SEA STATE; ; ;CURRENT / CURRENT;1392/001;1;N
2 O;(NU) DESCRIPTION OF WAVE TYPE; ; ;CURRENT / CURRENT;1363/040;1-15;X
3 O;(NU) ESTIMATED DIRECTION OF CURRENT (COMPASS POINT); ; ;CURRENT / CURRENT;1161/006;1-3;A
4 O;(NU) DESCRIPTION OF SEA ICE CONDITIONS; ; ;CURRENT / CURRENT;1363/041;1-20;X
5 O;(NU) CLOUD TYPE; ; ;CURRENT / CURRENT;1388/001;2;A
6 O;(NU) CLOUD COVER; ; ;CURRENT / CURRENT;1387/001;1;N
7 O;(NU) DESCRIPTION OF SURFACE CONDITION; ; ;CURRENT / CURRENT;1363/042;1-30;X
