FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) LINK 16 TERMINAL TEST MODE; ; ;CURRENT / CURRENT;1593/002;5-6;AN
2 M;(NU) INTERFERENCE PROTECTION FEATURE OVERRIDE; ; ;CURRENT / CURRENT;1593/005;3-6;A
3 M;(NU) LINK 16 RANGE MODE; ; ;CURRENT / CURRENT;1593/004;3;A
4 M;(NU) LINK 16 COMMUNICATIONS MODE; ; ;CURRENT / CURRENT;1593/003;6;ANB
