FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) EFFECT ON OPERATIONS; ; ;CURRENT / CURRENT;1088/002;2;N
2 M;(NU) ON SITE NBC THREAT; ; ;CURRENT / CURRENT;1133/004;2;N
