FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) CALLSIGN LINE NUMBER DOCUMENT; ; ;CURRENT / CURRENT;1589/002;1-20;X
2 M;(NU) UNIT LINE NUMBER DOCUMENT; ; ;CURRENT / CURRENT;1589/003;1-20;X
* 3 O;(NU) LINK CRYPTOGRAPHIC EQUIPMENT; ; ;CURRENT / CURRENT;1135/022;4-9;X
* 4 M;(NU) CRYPTO KEYING MATERIAL; ; ;CURRENT / CURRENT;1078/004;8-10;AN
* 5 O;(NU) DAILY CRYPTO SHIFT TIME; ; ;CURRENT / CURRENT;2485/003;5;AN
