FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) APPROACH DIRECTION IN DEGREES MAGNETIC; ; ;CURRENT / CURRENT;1804/002;3;N
2 M;(NU) GRADIENT OF APPROACH;GRD;A;CURRENT / CURRENT;1789/002;1-2;N
;(NU) APPROACH ANGLE IN DEGREES;DEG;B;CURRENT / CURRENT;1043/024;1-2;N
3 M;(NU) EXIT DIRECTION IN DEGREES MAGNETIC; ; ;CURRENT / CURRENT;1804/003;3;N
4 M;(NU) GRADIENT OF EXIT;GRD;A;CURRENT / CURRENT;1789/003;1-2;N
;(NU) EXIT ANGLE IN DEGREES;DEG;B;CURRENT / CURRENT;1043/025;1-2;N
