FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
* 1 M;(NU) AIRCRAFT FLUID TYPE; ; ;CURRENT / CURRENT;1828/002;3-4;A
* 2 M;(NU) SAMPLE AVAILABLE; ; ;CURRENT / CURRENT;1359/037;1;A
