FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) EVALUATION OF TARGET RELIABILITY; ; ;CURRENT / CURRENT;1202/002;1;A
