FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) FORCE CODE; ; ;CURRENT / CURRENT;1699/001;2;N
