FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NATIONAL STORES LIST NUMBER;NSLN;A;CURRENT / CURRENT;1012/142;1-16;AN
;(NU) NATO STOCK NUMBER;NSN;B;CURRENT / CURRENT;1012/061;16;NBS
;(NU) ITEM DESCRIPTION; ;C;CURRENT / CURRENT;1363/010;1-16;AS
2 M;(NU) QUANTITY REQUIRED AND UNIT OF MEASUREMENT; ; ;CURRENT / CURRENT;2074/001;2-7;AN
