FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) CROSSING SITE TASK; ; ;CURRENT / CURRENT;1285/035;1;A
