FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) UNIT DESIGNATION NAME;UNIT;A;CURRENT / CURRENT;1022/039;1-15;ANS
;(NU) WARRING FACTION;FACTION;B;CURRENT / CURRENT;1022/238;1-54;X
2 M;(NU) GEOGRAPHICAL ENTITY; ; ;CURRENT / CURRENT;1026/001;2;A
